,doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance,reported_insecticide_resistance_type
21326,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
21327,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
21328,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
21329,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
21330,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
21331,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
21332,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
21333,e4cc76e3-0968-4864-a9fd-022e1e66853a,an. funestus,,homa bay county,long-lasting insecticidal nets llins,indoor,outdoor,malaria,2020,bernard abong'o,study,-0.5396,34.4565,,metabolic resistance
22181,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo tororo,long lasting insecticidal nets llins,indoor,nan,malaria,2017,jacob m. riveron,genome-wide transcription and functional analyses reveal heterogeneous molecular mechanisms driving pyrethroids resistance in the major malaria vector anopheles funestus across africa,0.69,34.18,pyrethroid resistance,
22182,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo tororo,long lasting insecticidal nets llins,indoor,nan,malaria,2017,jacob m. riveron,study,0.69,34.18,pyrethroid resistance,
22183,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou pahou,insecticide treated materials,indoor,nan,malaria,2017,jacob m. riveron,study,6.239,2.139,metabolic resistance,
22184,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou pahou,insecticide treated materials,indoor,nan,malaria,2017,jacob m. riveron,study,6.239,2.139,metabolic resistance,
22185,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district chikwawa district,indoor residual spraying,indoor,nan,malaria,2017,jacob m. riveron,study,0.45,34.5,metabolic resistance,
22186,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district chikwawa district,indoor residual spraying,indoor,nan,malaria,2017,jacob m. riveron,study,0.45,34.5,metabolic resistance,
22187,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district katete district,ddt,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22188,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo,ddt,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22189,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22190,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22191,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22192,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22193,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22194,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22195,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22196,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22197,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22198,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22199,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,tororo,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22200,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22201,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22202,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22203,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,pahou,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22204,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22205,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22206,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22207,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,chikwawa district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22208,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22209,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22210,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22211,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22212,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22213,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22214,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22215,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22216,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22217,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22218,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22219,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22220,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22221,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22222,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22223,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22224,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22225,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22226,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22227,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22228,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22229,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22230,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22231,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22232,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22233,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22234,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22235,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22236,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22237,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22238,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22239,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22240,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22241,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22242,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22243,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22244,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22245,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22246,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22247,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22248,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22249,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22250,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22251,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22252,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22253,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22254,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22255,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22256,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22257,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22258,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22259,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22260,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22261,76b8a69b-be8d-45a4-98f4-d424627c2ad6,an. funestus,,katete district,carbamates,indoor,nan,malaria,2017,jacob m. riveron,study,-14.119099,31.529099,metabolic resistance,
22485,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,llins,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,evidence of insecticide resistance to pyrethroids and bendiocarb in anopheles funestus from tsararano evidence of insecticide resistance to pyrethroids and bendiocarb in anopheles funestus from tsararano marovoay district,-16,46,,
22486,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,llins,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22487,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,marovoay district,irs,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22488,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,irs,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22489,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,irs,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22490,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,irs,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22491,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,pyrethroids,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22492,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,pyrethroids,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22493,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22494,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,central highland area,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22495,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,central highland area,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22496,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,eastern coast,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22497,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,eastern coast,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22498,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22499,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22500,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22501,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22502,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22503,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22504,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22505,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22506,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22507,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22508,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22509,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22510,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22511,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22512,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22513,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22514,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22515,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22516,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22517,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22518,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22519,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22520,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22521,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22522,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22523,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22524,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22525,920d6a88-3918-406e-b0d7-572a77d75bb4,an. funestus,,tsararano,bendiocarb,nan,nan,malaria,2018,tsiriniaina rakotondranaivo,study,-16,46,,
22925,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,insecticide-treated nets itns,indoor,nan,malaria,2022,polius g. pinda,relationships between biological age relationships between biological age,-7.98033,36.81701,pyrethroid resistance,
22926,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,insecticide-treated nets itns,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22927,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,kilombero district,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22928,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22929,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,kilombero district,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22930,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22931,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22932,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22933,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22934,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22935,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22936,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22937,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22938,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22939,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22940,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22941,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22942,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
22943,5eb68061-1d40-43b7-b98b-f88d3681964f,an. funestus,,ikwambi village,indoor residual spraying irs,indoor,nan,malaria,2022,polius g. pinda,study,-7.98033,36.81701,pyrethroid resistance,
